Date,Year,Month_Num,Temperature,Temp_Anomaly,CO2_ppm,Sea_Level_mm,Arctic_Ice_km2,Population_B,CO2_Emissions_Gt
1907-10-01,1907,10,12.052177862837688,-1.947822137162312,298.4480755754628,11.599613956371138,13.875716533242432,2.0145827987082057,0.6324875222053491
1907-11-01,1907,11,12.194113568540402,-1.805886431459598,297.0113557188445,15.115441714588435,14.922112399563046,2.0316706575097347,0.7384193572610946
1907-12-01,1907,12,13.0564047269726,-0.9435952730274,296.0769573041899,18.77490901896488,16.767913942204792,2.028887682168975,0.6602745529454901
1908-01-01,1908,1,14.090452336571255,0.0904523365712552,295.81664020010305,27.58753641247601,17.89595031591251,2.053482253946035,0.8019089769012959
1908-02-01,1908,2,15.053550152825167,1.053550152825169,295.7992570272918,31.987522720293907,18.506770063611945,2.0368370440070334,0.9146096691932778
1908-03-01,1908,3,15.68972903175063,1.6897290317506304,295.7897825094528,33.24197715327857,19.540326648140134,2.0433358505498207,0.3590986166537738
1908-04-01,1908,4,16.008607921733894,2.008607921733894,296.60584548470814,28.1154250885537,19.445736510700353,2.034670564995252,0.4481164421443562
1908-05-01,1908,5,15.863213122755695,1.8632131227556956,298.2660140161378,25.45660489976534,17.725244524393805,2.0436937242726096,0.799656137568837
1908-06-01,1908,6,15.007736801013907,1.0077368010139072,298.9030695163355,23.986089191571143,16.311420872765304,2.037294908965851,0.6870031713375252
1908-07-01,1908,7,13.955058438250989,-0.0449415617490132,299.63917582680926,18.83321370766829,15.327312430118699,2.050217351796947,0.8504616539453859
1908-08-01,1908,8,13.158873624508743,-0.841126375491255,299.5651472797893,16.037546996850686,14.492916229675881,2.032894078696138,0.662332015285417
1908-09-01,1908,9,12.239956695511276,-1.7600433044887236,299.03766412308835,12.062536888061794,13.315577091300609,2.0510366852519426,0.6761935079010911
1908-10-01,1908,10,12.052171006574268,-1.947828993425732,298.8080496230104,11.27962920648404,14.279378183481564,2.053142568938453,0.7576616210733538
1908-11-01,1908,11,12.374499493689587,-1.6255005063104129,297.4334496906503,15.395860680383842,14.965160864043972,2.023709675359002,0.9227169579028448
1908-12-01,1908,12,13.04205965867377,-0.9579403413262302,296.6012089781486,22.790184839426114,16.876840030421818,2.033721399079175,0.5679756722492224
1909-01-01,1909,1,14.054511407841076,0.0545114078410762,296.07587987125015,26.784628025070283,18.018820950423393,2.068189432543233,0.6769617748919683
1909-02-01,1909,2,14.99012002258238,0.9901200225823796,296.02125174383383,32.09428569214904,19.093545843599877,2.065390205033794,0.5956347782103711
1909-03-01,1909,3,15.86321350229316,1.86321350229316,296.6673197999089,32.10360817001414,19.47054248436274,2.069497873186997,0.6409210062616434
1909-04-01,1909,4,16.110289099925172,2.110289099925172,296.9784926087262,31.798993588666537,18.850684408333095,2.0556871669671373,0.8770517836725054
1909-05-01,1909,5,15.933155143017018,1.933155143017018,298.0249628262541,24.45943609070266,18.2782152209215,2.050805450810957,0.8186168062392389
1909-06-01,1909,6,15.01085069372616,1.0108506937261588,299.34217958279,19.86234128663053,16.650649936068373,2.077037171570405,0.936650928942351
1909-07-01,1909,7,14.121295823352533,0.1212958233525327,299.79208527211875,19.50274259577662,15.251252763791648,2.065789278189265,0.5089251167060163
1909-08-01,1909,8,13.095353518980682,-0.9046464810193182,299.7425433088119,12.494544462518258,13.94440680257051,2.0675472013615077,0.5657744012739578
1909-09-01,1909,9,12.322849297694766,-1.6771507023052337,299.3942872888278,13.322565061350865,13.479795766128873,2.059010349495434,0.3093627356668891
1909-10-01,1909,10,12.116360066293977,-1.8836399337060232,299.41368569119265,13.129869153043003,13.856064411347552,2.058598323114847,0.5793494689293712
1909-11-01,1909,11,12.307649607744109,-1.6923503922558911,297.9371541042949,13.847085060494184,15.038480094115188,2.069732309375715,1.0598678491107227
1909-12-01,1909,12,13.08847511691425,-0.9115248830857504,297.24634200797857,24.342165249094865,16.482491081661674,2.043495967171065,0.4641337577529207
1910-01-01,1910,1,13.998831035629054,-0.0011689643709456,296.99953535699353,28.241113368895437,17.887811838533125,2.098587630529721,0.5731166069747491
1910-02-01,1910,2,15.038504523484526,1.0385045234845265,296.6145761829275,32.464071392132624,19.241715164101016,2.075709927783508,0.4629109520833284
1910-03-01,1910,3,15.889316491975832,1.8893164919758332,296.9171470060041,35.61606485505383,19.590095760015746,2.06816353765976,0.8468957547115381
1910-04-01,1910,4,16.180948993013924,2.1809489930139243,297.7632633582816,35.081444552575825,19.40333325635949,2.089432194967223,0.3572773089830771
1910-05-01,1910,5,15.883957880688213,1.883957880688211,298.3075357524649,28.961467229468337,18.02426822813449,2.0774124131600025,0.5511062861260514
1910-06-01,1910,6,15.036945128087613,1.0369451280876127,299.3712778671335,23.018012659938588,16.690243406850755,2.088300188199625,0.9828619819574562
1910-07-01,1910,7,14.126617168522444,0.1266171685224435,300.2009976836849,19.22555579357682,14.940655545686202,2.089793889666523,0.7449704744646524
1910-08-01,1910,8,13.010172237591728,-0.9898277624082734,300.14253012474256,15.416550249553058,13.579089835643996,2.0946824221150364,1.0332907175695687
1910-09-01,1910,9,12.518000936342538,-1.4819990636574616,300.0600410022418,13.846484895849493,13.747559330956621,2.090522252540977,0.7644687041528481
1910-10-01,1910,10,12.153038423110308,-1.846961576889692,299.3777032162302,13.889514542170826,14.054319744770126,2.096566823292356,0.5070084949233897
1910-11-01,1910,11,12.607310907795071,-1.3926890922049289,298.5469302658928,17.599948451277413,14.829865881604382,2.096425114589791,0.6539074013019782
1910-12-01,1910,12,13.13471721814143,-0.8652827818585695,297.62711961101195,25.404098340958576,16.641388540635766,2.093576589455868,0.8634504980633345
1911-01-01,1911,1,14.051368126394134,0.0513681263941343,296.18829364462266,28.352178243982653,17.93051227777214,2.1095452560610357,0.9730377855865586
1911-02-01,1911,2,15.18843206615663,1.1884320661566292,295.9889658198182,34.918669216779726,19.171186004198248,2.097098259128901,0.7343784437752356
1911-03-01,1911,3,15.652397785272887,1.6523977852728873,296.69921593056745,37.56252723386472,19.617566787397543,2.115591698903529,0.7894816196552523
1911-04-01,1911,4,16.193316575853604,2.193316575853604,298.20743162828194,32.63817748552205,19.410926381200426,2.097703283517866,0.6427600283557398
1911-05-01,1911,5,15.707530548208007,1.7075305482080072,298.61981317588953,28.206640418927705,17.900831091369994,2.1047786138416327,0.520375923694754
1911-06-01,1911,6,14.767221398147688,0.7672213981476883,300.3118971923487,28.660645377216028,16.4584234011355,2.122266289058318,0.7161648794951393
1911-07-01,1911,7,14.1119649482237,0.1119649482237008,300.33426261207416,20.35406614141307,14.982021772700806,2.109755232642601,0.6656065151697129
1911-08-01,1911,8,13.032433369209754,-0.9675666307902464,300.53567047539616,12.451757939405052,13.890069374267451,2.109630298205659,0.8284346450528697
1911-09-01,1911,9,12.316302147360844,-1.6836978526391562,300.1869292369078,18.685877386958108,13.651724586650827,2.12116805424706,0.7433173813839271
1911-10-01,1911,10,12.222365203021605,-1.7776347969783952,299.6479290368737,18.916025391654408,14.090966060376322,2.1101045358001573,0.7568046028933147
1911-11-01,1911,11,12.55682729684319,-1.4431727031568098,298.2926808969216,19.851893998793773,14.76080912873592,2.111477559705461,0.6157417396330233
1911-12-01,1911,12,13.241469858810234,-0.758530141189766,297.5460036791041,24.2424512189319,16.834087682553108,2.108427277162323,0.7412384685135334
1912-01-01,1912,1,14.101085304334262,0.1010853043342621,296.96811064106254,30.34398101111243,18.195945135367555,2.13491964387853,0.6211509546684378
1912-02-01,1912,2,14.960075659699452,0.9600756596994522,296.65813653000885,34.28080397179668,18.78461101022092,2.1459647253121954,0.904148969928563
1912-03-01,1912,3,15.90977828585542,1.9097782858554204,297.3443246713991,36.33048140359461,19.426475525250424,2.128163936705433,0.8365949945020663
1912-04-01,1912,4,16.080333886966216,2.080333886966216,298.08616157156666,35.4979344899383,18.881470163061255,2.144437580651595,1.0180211389174465
1912-05-01,1912,5,15.922911709893086,1.9229117098930857,299.28615294768724,32.921815195093814,17.938125697311357,2.1366541752658064,0.7128741891574502
1912-06-01,1912,6,15.06814488739148,1.0681448873914796,300.15680746643443,24.821987106332767,16.40422727530889,2.1127706524689254,0.6833911887185284
1912-07-01,1912,7,14.273588471882716,0.2735884718827162,300.63531708111844,18.892854271566776,14.591546930357556,2.111222693917448,0.8864311800589062
1912-08-01,1912,8,13.085453709773027,-0.9145462902269728,300.53141030850304,18.31144023807054,14.018875840124563,2.121445367072847,0.8941048932716944
1912-09-01,1912,9,12.37449072454395,-1.62550927545605,300.7271757121158,15.47665957440188,13.719375100103184,2.139450703239688,0.8401012477637603
1912-10-01,1912,10,11.968385043563703,-2.0316149564362966,300.2113546468155,18.752155595307237,13.668447716815923,2.131107945318547,0.4920402469526082
1912-11-01,1912,11,12.417289855600508,-1.582710144399492,298.3199461349966,22.515000349249828,14.98214072544404,2.1356516266782477,0.8711506932799702
1912-12-01,1912,12,13.016368639342264,-0.9836313606577356,297.60543633471815,28.3349571967207,16.468537233547124,2.13874523321939,0.6819783969297716
1913-01-01,1913,1,14.228199091023878,0.2281990910238782,297.2129810251785,29.957378205091132,18.170200043452926,2.155611633362479,1.1324794599332098
1913-02-01,1913,2,15.003443808480238,1.0034438084802382,297.11985979687506,36.08876446276622,19.26889978366573,2.1392082787036246,1.097642682270246
1913-03-01,1913,3,15.748504555043498,1.748504555043498,296.95277205665946,36.490079490734935,19.43470744662613,2.1552862626433718,1.0365189418179843
1913-04-01,1913,4,16.17917183791528,2.1791718379152805,298.2258428874674,35.799909732068144,19.22725403333293,2.148620266315405,1.0051781777915512
1913-05-01,1913,5,15.963359780880715,1.9633597808807155,299.52726712962277,34.35711516875196,18.149591388803763,2.1514064964189066,0.6992583047016279
1913-06-01,1913,6,15.11909168226152,1.1190916822615211,300.0502363655479,26.567374100515277,16.718398638275776,2.155756156852748,0.7188559826306814
1913-07-01,1913,7,14.135401951906257,0.1354019519062568,300.842117267543,21.746233546293144,14.768268243138579,2.165768007993907,0.5772640442642782
1913-08-01,1913,8,13.100818530884508,-0.8991814691154918,301.72073517505567,16.832713496933433,13.680433515485324,2.17112508032847,0.6640609687015079
1913-09-01,1913,9,12.461421200792111,-1.5385787992078883,300.8422521408872,16.993634498038393,13.471752536029303,2.141078677752185,0.7216587259298316
1913-10-01,1913,10,12.261175088262496,-1.7388249117375043,299.67654906455016,19.91700616181505,14.361442321064738,2.153016812686994,0.7998669940151498
1913-11-01,1913,11,12.433000940790224,-1.5669990592097758,298.90475912454343,23.0163155365603,14.894298061423155,2.1593132080666697,0.8048148968698036
1913-12-01,1913,12,13.088206166228847,-0.9117938337711528,298.3722905519185,30.167642172204577,16.900598590720225,2.142844156860111,0.8295884174778458
1914-01-01,1914,1,14.078199636140258,0.0781996361402583,298.01441277554034,35.512411682410175,18.1626741845171,2.1846533070489347,0.9388844604294652
1914-02-01,1914,2,14.911113718415768,0.911113718415768,297.2642131438074,39.24847184679741,19.11059711937898,2.179947721092947,0.7213926964935401
1914-03-01,1914,3,15.822006197944834,1.8220061979448336,297.6428395409564,39.971176187160026,19.663186086536523,2.1808393527714407,0.8138814652217167
1914-04-01,1914,4,16.12961474256545,2.129614742565451,298.6499128881679,38.58021242508557,19.199746751094587,2.18806131754421,0.6582780394008615
1914-05-01,1914,5,16.0501777967299,2.0501777967299013,299.45830456241055,31.542461720971403,18.286603621457502,2.176563616344709,1.051982088324804
1914-06-01,1914,6,15.153473653070176,1.1534736530701757,300.519917940922,27.660391035530264,15.916067212079064,2.1791869851094847,0.6754360399127144
1914-07-01,1914,7,14.037685958727836,0.0376859587278346,301.3191912103721,24.61361657918588,15.142308013982706,2.167844486038153,0.7326165123334979
1914-08-01,1914,8,13.019205236244389,-0.9807947637556113,301.6891525979569,17.07425684800325,13.473987823121709,2.1694455896900977,0.7502135214530412
1914-09-01,1914,9,12.400309438451714,-1.599690561548286,301.47027697025425,22.468770474132384,13.327285542010747,2.1909064174646065,0.8362691054901765
1914-10-01,1914,10,12.047193070055146,-1.9528069299448545,300.8612904961843,21.657208348721444,13.714967388375454,2.180879552193862,0.8254098868713671
1914-11-01,1914,11,12.441704166168568,-1.5582958338314334,299.92326360495304,24.05408621458925,15.484014694118876,2.1889124547804397,0.6263221371711011
1914-12-01,1914,12,13.061954020321446,-0.938045979678554,298.2899246128199,27.94238141172396,16.37815042549734,2.187157713373576,0.5514180289857595
1915-01-01,1915,1,14.093237750829058,0.0932377508290578,298.34711940184656,37.68666236761065,18.06079599321395,2.1997782488080797,0.908987617326915
1915-02-01,1915,2,15.30690620239723,1.306906202397229,297.92608762769726,38.19890179299526,18.69047340718022,2.211323970679621,0.6028166653405069
1915-03-01,1915,3,15.961914421411256,1.9619144214112565,297.75378478741027,36.6835256879783,19.58383797755108,2.217291806163422,1.0394047613361046
1915-04-01,1915,4,16.211507733162247,2.2115077331622466,298.26019018044724,41.42235359129805,19.34441708605486,2.1981812976101134,0.6250991697553644
1915-05-01,1915,5,15.81112378246218,1.8111237824621809,299.99957979083734,36.42307042582271,17.59751206182284,2.220269462094333,0.8220860992072953
1915-06-01,1915,6,15.129706992855688,1.129706992855688,301.05889350604355,29.93742296212972,16.473654433370495,2.199444589675986,0.770335999824375
1915-07-01,1915,7,14.056825751615197,0.0568257516151948,301.28250307364016,22.81325256801461,15.135231122194506,2.2102223480207708,0.8805313672268771
1915-08-01,1915,8,13.114902525818644,-0.8850974741813555,301.86433175585375,23.212669203782028,13.834240270406386,2.217340846652731,0.7347215381121253
1915-09-01,1915,9,12.369486825260768,-1.6305131747392316,301.1716073791983,20.509395834425646,13.411978037887465,2.2009473594431976,1.309326148400842
1915-10-01,1915,10,12.399828669815038,-1.6001713301849616,301.1176446572043,20.314674629507184,14.064153074536769,2.2103402664336462,1.093723966554506
1915-11-01,1915,11,12.497107252238823,-1.5028927477611749,299.4208455501391,25.03200202736334,14.823616785264111,2.203303760906854,1.1474250817520788
1915-12-01,1915,12,13.08240531943962,-0.917594680560379,298.79830259593115,26.29560559300302,16.58968590895686,2.2135867174773702,0.9724762978725148
1916-01-01,1916,1,14.066613736322903,0.0666137363229051,298.0707800527691,33.93666781114015,18.014066329286397,2.21749475663178,0.7522162609143355
1916-02-01,1916,2,15.032074023815165,1.0320740238151649,298.0963508461922,39.37012645755436,18.981148563933566,2.239055776133981,0.9722403023335277
1916-03-01,1916,3,15.819141962196063,1.8191419621960647,297.996356197193,41.22161862004003,19.68007139327633,2.225819224149724,0.838365985508658
1916-04-01,1916,4,16.099201919295005,2.0992019192950053,298.9537004899226,40.2573896110467,18.6981462799723,2.249509465391742,0.8282266766698155
1916-05-01,1916,5,15.939051090658856,1.939051090658856,299.74512029984794,35.49652149059062,17.733988700718946,2.23950529990535,0.6804681880364465
1916-06-01,1916,6,15.03845669987141,1.0384566998714106,301.0025874355951,30.42248065184568,16.585093851452612,2.2616773046421077,1.0276722419548316
1916-07-01,1916,7,13.863903650797946,-0.1360963492020541,302.37350318036295,27.855472509821983,15.291760575848304,2.22866158466446,0.9968111863165948
1916-08-01,1916,8,13.251964927973466,-0.7480350720265339,302.05337935233484,18.917920066864838,13.987756510749357,2.2349080942230564,0.7422651265215534
1916-09-01,1916,9,12.386584086494109,-1.613415913505893,301.873275290292,22.06918007764912,13.558072911500702,2.240468630661697,0.8438271789240466
1916-10-01,1916,10,12.101244507604608,-1.898755492395393,301.3457654469809,21.7522393654997,13.681603040609474,2.2299636810534,0.9049606385861492
1916-11-01,1916,11,12.246207001207166,-1.753792998792834,299.7706624937358,25.5706601046948,15.196160500173484,2.237262744799529,1.005212286688778
1916-12-01,1916,12,13.267776035602006,-0.7322239643979938,298.627556717697,30.189006365837493,16.88236134369258,2.246104099296302,1.099106361279221
1917-01-01,1917,1,14.290674571693694,0.2906745716936942,298.14760503320485,37.414329786510855,18.110148615499003,2.25080072699079,0.6982417235685171
1917-02-01,1917,2,15.257022513739743,1.2570225137397433,297.83798652748465,40.88327325471902,19.300713270452814,2.265651342974832,1.0580401778637012
1917-03-01,1917,3,15.894440191447746,1.894440191447746,298.6399810102042,44.02665582691955,19.178276770988543,2.2571747911052085,0.7178405038551352
1917-04-01,1917,4,16.160093993409337,2.160093993409337,298.8774046196936,36.64178470009283,19.04861591923223,2.268162106067056,0.927227413207504
1917-05-01,1917,5,15.73898905524034,1.7389890552403386,300.40378647819136,40.90423115477527,17.869240810366954,2.2621022903110592,0.4399761850627264
1917-06-01,1917,6,15.11262641089711,1.112626410897111,301.53367056089445,31.43001357777624,16.599772610685374,2.279462458834682,0.6800685109147936
1917-07-01,1917,7,14.245528218721171,0.2455282187211711,302.0222017876402,25.861188094967567,14.814184854542077,2.272910767344624,1.3038567609273928
1917-08-01,1917,8,13.158373400910532,-0.8416265990894676,302.30156205882383,25.954185812000556,14.030925286588444,2.270412111410599,0.735970022657944
1917-09-01,1917,9,12.397698642152484,-1.6023013578475158,302.36666320152665,19.443098877528783,13.505945413720882,2.270994517463885,0.8717493439582973
1917-10-01,1917,10,12.19644232486979,-1.8035576751302087,301.2265891646324,22.85624433236205,14.239915186439097,2.263107190901496,0.6093573890021016
1917-11-01,1917,11,12.37154546071541,-1.62845453928459,300.17672922102224,27.10751916930837,14.89717116505582,2.259099828746564,0.8742779609788361
1917-12-01,1917,12,13.091838479117154,-0.908161520882846,298.75512626246217,34.724049404392275,16.11909901514153,2.286404361624435,0.8547912064742059
1918-01-01,1918,1,14.181032094822852,0.1810320948228518,298.15125911466464,40.557122201618654,18.110273431245226,2.2818882644448,0.860201685017498
1918-02-01,1918,2,15.004574219066155,1.0045742190661553,298.91290661885716,43.39258072861792,19.28534539140121,2.277687334576019,0.7818674658570991
1918-03-01,1918,3,15.83288789898168,1.83288789898168,298.4659481694464,44.79721840902007,19.662631672063025,2.2962255817690984,1.210808341304499
1918-04-01,1918,4,16.20102342739084,2.20102342739084,299.45119166967714,40.69624487166345,18.93917548891391,2.2847421259415626,0.938070737913253
1918-05-01,1918,5,15.831613478334184,1.831613478334184,300.34557054773694,35.83861941695298,18.16696717723649,2.2907044319419,0.8583814070469876
1918-06-01,1918,6,15.17284033425538,1.1728403342553797,300.8802214253275,35.61351919149828,16.46002517240901,2.3030586152443018,0.8655714812673707
1918-07-01,1918,7,14.209625228158702,0.2096252281587016,302.20155694722393,27.891269098893385,14.558797702707043,2.306863189333256,0.8674767971428237
1918-08-01,1918,8,13.08595931472829,-0.9140406852717096,302.4323882326487,27.51167557514177,13.91452537276244,2.2880837925562463,0.6524014680352628
1918-09-01,1918,9,12.28161505830576,-1.7183849416942412,302.06531858431134,23.963096338414932,13.426168065858771,2.317401919817259,1.09439955317383
1918-10-01,1918,10,12.14184095142206,-1.858159048577939,301.6059338977376,22.0411795305209,13.762160662236065,2.298324107010317,1.0637776774637466
1918-11-01,1918,11,12.395667300182168,-1.6043326998178316,300.4844826522986,26.704739954105797,15.20499304779537,2.302802437873178,0.9991270059198636
1918-12-01,1918,12,13.165683867226443,-0.8343161327735569,299.39882568932416,30.963625335364743,16.315553267543997,2.310500969828271,0.7759767019521034
1919-01-01,1919,1,14.130452666260762,0.1304526662607621,299.1532881240771,39.02733429559065,18.2652031604587,2.31848127067657,1.1002315667791471
1919-02-01,1919,2,15.474092113170348,1.4740921131703484,298.9707386645968,43.59298105916345,19.16790885540305,2.3486977329496868,1.0688373943301617
1919-03-01,1919,3,16.044626759282085,2.0446267592820853,299.29982424377874,43.38425557919647,19.705798763064088,2.328767448908828,1.029544232584628
1919-04-01,1919,4,16.022524557818468,2.022524557818468,300.11590038048996,44.36388869984239,19.227188260105866,2.3400043453946933,0.8352433275385225
1919-05-01,1919,5,15.799353665494468,1.7993536654944684,300.56880589667537,43.24750798922683,18.35116747751552,2.3435744239733918,0.659338147357349
1919-06-01,1919,6,15.151612201354013,1.1516122013540129,302.14793627639284,34.7056105034821,16.389231824567933,2.33081118606086,0.9712135689869557
1919-07-01,1919,7,14.271590312070533,0.2715903120705309,302.2380927562983,28.09442715073644,15.247868274990955,2.31943136838237,0.8917857377758232
1919-08-01,1919,8,13.05783639923289,-0.9421636007671096,303.3440452742741,23.026127177582616,13.981824874129806,2.3311541862128475,1.13728885032086
1919-09-01,1919,9,12.524048203564718,-1.4759517964352824,302.3441973519986,24.32831919223433,13.737935147007057,2.322193562420325,1.2690271743504151
1919-10-01,1919,10,12.296995259527185,-1.7030047404728157,301.5243693982492,28.14414011718253,13.791146705179688,2.3260555145679787,0.9419611056666608
1919-11-01,1919,11,12.40352383310336,-1.5964761668966414,301.02837024784577,30.225430035413755,14.793136813090403,2.3359980681340025,0.7697196123211605
1919-12-01,1919,12,13.244330395917135,-0.7556696040828648,299.87942902975635,36.00727088073177,16.727988889229913,2.3223807534093197,0.9625541311123716
1920-01-01,1920,1,14.157446902452538,0.1574469024525377,299.48236833006524,37.296185671701245,18.06628453437672,2.359969741103493,1.14119168808199
1920-02-01,1920,2,15.208677986923744,1.2086779869237445,299.39391811318023,46.04066679930745,18.99053522908807,2.349187983021112,1.252774753839052
1920-03-01,1920,3,15.970720409505658,1.9707204095056576,299.2098539558469,45.27982510711095,19.729462380469737,2.355874168308372,0.6407379498765144
1920-04-01,1920,4,16.170667004316872,2.170667004316872,300.11516134872517,43.84751148562926,19.399157349298584,2.3628989750970235,0.8467926584461669
1920-05-01,1920,5,15.936782299998246,1.9367822999982456,301.76975644112946,45.17268718799697,17.8586079211307,2.350160896892626,1.0886699504671509
1920-06-01,1920,6,15.244398675552324,1.2443986755523238,301.94476261842124,34.48231322321115,16.448715671825454,2.335536449410623,0.5140946597095095
1920-07-01,1920,7,14.269104565599948,0.2691045655999478,302.5976047512626,31.85019825816108,15.126159497219792,2.3799661652001998,1.1540343535319226
1920-08-01,1920,8,13.056959614626807,-0.9430403853731928,302.894103273925,26.08406298558524,13.802617698275117,2.34052958791242,1.3742447188174816
1920-09-01,1920,9,12.50479528753076,-1.4952047124692402,303.06706934434163,24.140968774530123,13.412789296106974,2.360078911509888,0.9784277825277404
1920-10-01,1920,10,12.179936089242162,-1.8200639107578385,302.0940764275433,28.261381073518105,13.907246211638032,2.3659305350608246,0.9472143264152204
1920-11-01,1920,11,12.652732756006866,-1.3472672439931337,301.1122942592006,32.432035375185386,14.997904590377,2.3679437408832555,0.8009067470359852
1920-12-01,1920,12,13.25330495421906,-0.7466950457809389,299.8936188966454,36.083051609072655,16.316693317876638,2.370539307629414,1.024338902980922
1921-01-01,1921,1,14.140193167772916,0.1401931677729155,299.7401207455544,44.92094511352585,18.37714563870645,2.4014093049252514,1.227880852596582
1921-02-01,1921,2,15.099357366347746,1.0993573663477465,299.32791817703264,44.01164564913339,19.565081613090985,2.402426480515196,1.0370418020334464
1921-03-01,1921,3,15.93287651939125,1.9328765193912505,299.50379216598344,50.23441054155807,19.692031646559546,2.387492480822719,0.7019310203196873
1921-04-01,1921,4,16.273749595710825,2.273749595710825,300.56493653044396,42.072295602800736,19.2896667976386,2.401851024300225,1.053079417517046
1921-05-01,1921,5,15.870542438735436,1.870542438735436,301.51871935497957,43.28299338939858,18.094919591056282,2.3969931812501737,1.1440543635206268
1921-06-01,1921,6,15.22091866500281,1.2209186650028094,302.3309384300416,39.5101726693603,16.596428488731974,2.3921131661775066,0.8989350770825331
1921-07-01,1921,7,14.27816358984719,0.2781635898471908,303.0158570140337,33.83873657240474,14.93172289930828,2.4015257359013127,0.904967738198492
1921-08-01,1921,8,13.23328988561648,-0.7667101143835193,303.2810847613345,31.927235656635872,13.824308250010567,2.3937399098433647,1.2803283709058424
1921-09-01,1921,9,12.495977171606066,-1.504022828393934,302.98092702751563,26.805224751053665,13.70879249740038,2.391392083875815,0.8844059914661087
1921-10-01,1921,10,12.147196327020383,-1.852803672979617,302.41563148010573,25.048891237196116,14.167121900666011,2.4064281840648705,1.1941489811985762
1921-11-01,1921,11,12.275056573308378,-1.7249434266916222,301.63886367953023,31.93013504088488,15.18603745043073,2.4020638425144565,0.7005921499682048
1921-12-01,1921,12,13.124231573447458,-0.8757684265525416,300.1175091051715,35.553074558975084,16.428645047470024,2.4022628655372325,0.911330208210127
1922-01-01,1922,1,13.999043048415944,-0.0009569515840563,299.81190104227034,42.98570785969018,17.696009533055093,2.448208042411105,1.718156671650248
1922-02-01,1922,2,15.129876179800805,1.1298761798008048,299.4087914354439,45.42197152140509,19.000878674182296,2.416009878088252,1.0117270005230083
1922-03-01,1922,3,15.92286599026166,1.922865990261661,299.6861742494456,47.81219725850973,19.77210862672358,2.4179650025782884,1.0811912858124204
1922-04-01,1922,4,16.282647244740463,2.2826472447404638,300.6854756304139,48.02868048907827,19.1745748166244,2.429772809645871,1.0666433624739953
1922-05-01,1922,5,16.00269816568632,2.0026981656863185,301.1955293413752,46.424989294659056,18.395403567863834,2.426731178774281,1.0504647122515534
1922-06-01,1922,6,15.229261084753588,1.2292610847535883,302.6189202125241,36.3070672702322,16.837191368542136,2.4361824642300687,1.011825512194396
1922-07-01,1922,7,14.130334365391972,0.1303343653919721,303.58816135255097,35.358550014488216,14.818365118940413,2.42554392351908,1.043784816656914
1922-08-01,1922,8,13.40169452278708,-0.5983054772129197,304.0680197197192,29.640680122708496,13.687190630881624,2.4497013018481644,1.008389822790707
1922-09-01,1922,9,12.283122631739332,-1.7168773682606666,303.02123066984103,30.44666567024399,13.537695858815722,2.43209497281038,1.345194927566541
1922-10-01,1922,10,12.23868524728727,-1.76131475271273,302.6093405850064,27.948772402653045,13.828945657550566,2.426249212086628,0.8059283890495279
1922-11-01,1922,11,12.769996291012072,-1.230003708987928,301.5809152545267,33.52203322530289,14.771816601114335,2.437608549125626,1.340735374749379
1922-12-01,1922,12,13.086665883262732,-0.9133341167372676,301.2005777317956,35.41846054653581,16.461778957151324,2.432719029252069,1.0228126882901338
1923-01-01,1923,1,14.258519128756678,0.2585191287566779,300.05002474202036,45.69433940231196,18.313801114688857,2.4713735777785844,1.2705117650376252
1923-02-01,1923,2,15.29061747189882,1.2906174718988197,299.8409553437017,49.75711969801782,18.993742527941485,2.469534943186117,1.5022403054964697
1923-03-01,1923,3,15.912997661373163,1.912997661373165,300.4850902812903,51.03062079600521,19.366703965894832,2.475126776957816,1.087270587668001
1923-04-01,1923,4,16.142780273398994,2.1427802733989942,300.9663663287524,50.88215925285738,19.15051917400239,2.466080058349989,1.134197676550606
1923-05-01,1923,5,15.882176588806388,1.882176588806388,301.634426247443,42.247025209847614,18.19001690643163,2.4753022527791115,1.2092026521934032
1923-06-01,1923,6,15.17540895415105,1.1754089541510506,302.78793055464877,37.2954336785629,16.40117815927963,2.4481622004472885,1.3002681113834798
1923-07-01,1923,7,14.206926691755957,0.2069266917559566,303.80542237014504,36.29146040031247,14.668020556336266,2.460431175327165,1.1873696042507134
1923-08-01,1923,8,13.252211228663484,-0.7477887713365163,304.0350854802038,32.35909331466561,14.025151743577101,2.491661002207952,1.0367365901312893
1923-09-01,1923,9,12.398836316540626,-1.601163683459374,302.82887551259466,28.44825422564553,13.449308063677721,2.4688981454217744,1.1385794659326065
1923-10-01,1923,10,12.177446856012535,-1.8225531439874647,303.0589067322925,31.87727264704563,13.97653409355993,2.456338449523456,0.98494062578281
1923-11-01,1923,11,12.5545714988899,-1.445428501110101,301.5795936917666,35.28466790836767,14.865649238609446,2.481692194503132,0.8887972955116421
1923-12-01,1923,12,13.165006541924154,-0.8349934580758465,301.297143275356,41.959007432988486,16.5346346671407,2.4725595257343107,1.1026869499597862
1924-01-01,1924,1,14.111974900092846,0.1119749000928465,300.2433081694452,50.31697542429556,17.975608986811842,2.5123268493287423,1.1762069665647938
1924-02-01,1924,2,15.277560840624965,1.2775608406249628,300.0966146215586,53.24862606514144,19.124942242885197,2.5214728228655705,1.0385009111797532
1924-03-01,1924,3,15.882353250041454,1.8823532500414544,300.4557875329033,53.529904919510805,19.489157734533418,2.5056988891319203,1.1461660047344324
